domain,price,currency,status,price_source
vaartuig.com,12000,USD-assumed,Listed,min_offer
vacanzaperfetta.com,4999,USD-assumed,Listed,buy_now
valentineschocolates.co.uk,10000,USD-assumed,Listed,min_offer
valuechainoptimization.com,4999,USD-assumed,Listed,buy_now
van-leasing.com,12000,USD-assumed,Listed,min_offer
vancouriers.co.uk,10000,USD-assumed,Listed,min_offer
vantaxis.com,25000,USD-assumed,Listed,buy_now
vantradecenter.com,25000,USD-assumed,Listed,buy_now
vantradecentre.com,10000,USD-assumed,Listed,min_offer
vantyres.com,25000,USD-assumed,Listed,buy_now
vectorstorage.com,25000,USD-assumed,Listed,buy_now
vegan-skincare.com,4999,USD-assumed,Listed,buy_now
vehicle-hire.com,25000,USD-assumed,Listed,buy_now
vehiclefleetinsurance.com,10000,USD-assumed,Listed,min_offer
vehiclerepaircentre.com,12000,USD-assumed,Listed,min_offer
vehicletohire.com,30000,USD-assumed,Listed,min_offer
vehicleturntables.com,25000,USD-assumed,Listed,buy_now
vehiclevirusscan.com,4999,USD-assumed,Listed,buy_now
veilig-beleggen.com,4999,USD-assumed,Listed,buy_now
veiliggeldinvesteren.com,4999,USD-assumed,Listed,buy_now
ventilateurs.com,10000,USD-assumed,Listed,min_offer
verhuismanager.com,10000,USD-assumed,Listed,min_offer
verschuldet.com,4999,USD-assumed,Listed,buy_now
vessellease.com,4999,USD-assumed,Listed,buy_now
vetapp.uk,10000,USD-assumed,Listed,min_offer
vetassistant.co.uk,10000,USD-assumed,Listed,min_offer
vetassistant.uk,10000,USD-assumed,Listed,min_offer
vetclinics.uk,10000,USD-assumed,Listed,min_offer
vetcollege.org,30000,USD-assumed,Listed,min_offer
vetcolleges.org,30000,USD-assumed,Listed,min_offer
veterinaryassistant.co.uk,10000,USD-assumed,Listed,min_offer
veterinaryassistant.uk,10000,USD-assumed,Listed,min_offer
veterinarycolleges.org,30000,USD-assumed,Listed,min_offer
veterinaryequipment.co.uk,50000,USD-assumed,Listed,min_offer
veterinaryimagingcenter.com,10000,USD-assumed,Listed,min_offer
veterinaryjob.co.uk,10000,USD-assumed,Listed,min_offer
veterinaryjob.uk,10000,USD-assumed,Listed,min_offer
veterinaryjobs.uk,10000,USD-assumed,Listed,min_offer
veterinarypractice.uk,50000,USD-assumed,Listed,min_offer
vetfoods.com,10000,USD-assumed,Listed,min_offer
vetjob.uk,10000,USD-assumed,Listed,min_offer
vetnurse.uk,10000,USD-assumed,Listed,min_offer
vetsait.com,10000,USD-assumed,Listed,buy_now
vetschools.org,30000,USD-assumed,Listed,min_offer
vetsdental.com,10000,USD-assumed,Listed,min_offer
vetzy.co.uk,50000,USD-assumed,Listed,min_offer
vetzy.uk,50000,USD-assumed,Listed,min_offer
vibration-plates.com,10000,USD-assumed,Listed,min_offer
vidaartificial.com,10000,USD-assumed,Listed,min_offer
videobrochures.uk,10000,USD-assumed,Listed,min_offer
videocatalogue.co.uk,10000,USD-assumed,Listed,min_offer
videocatalogue.uk,10000,USD-assumed,Listed,min_offer
videocatalogues.co.uk,10000,USD-assumed,Listed,min_offer
videocatalogues.uk,10000,USD-assumed,Listed,min_offer
videocreations.uk,10000,USD-assumed,Listed,min_offer
videointerviews.uk,50000,USD-assumed,Listed,min_offer
videopr.co.uk,10000,USD-assumed,Listed,min_offer
videopr.uk,50000,USD-assumed,Listed,min_offer
vidlets.co.uk,10000,USD-assumed,Listed,min_offer
villaitalie.com,4999,USD-assumed,Listed,buy_now
vinrose.com,20000,USD-assumed,Listed,min_offer
vinyl-floors.com,25000,USD-assumed,Listed,buy_now
vinylstrips.com,4999,USD-assumed,Listed,buy_now
violin-bow.com,10000,USD-assumed,Listed,min_offer
virology.co.uk,100000,USD-assumed,Listed,min_offer
virtualtryon.uk,10000,USD-assumed,Listed,min_offer
visitors.co.uk,50000,USD-assumed,Listed,min_offer
viuty.shop,4999,USD-assumed,Listed,buy_now
vivirmoderno.com,4999,USD-assumed,Listed,buy_now
voicecontrol.io,4999,USD-assumed,Listed,buy_now
voters.co.uk,10000,USD-assumed,Listed,min_offer
voucherscodes.com,4999,USD-assumed,Listed,buy_now
vouchersstore.com,10000,USD-assumed,Listed,min_offer
vulcate.com,4999,USD-assumed,Listed,buy_now
vulz.com,50000,USD-assumed,Listed,min_offer
vulz.net,50000,USD-assumed,Listed,min_offer
vw-transporters.com,10000,USD-assumed,Listed,min_offer
vzdq.com,10000,USD-assumed,Listed,min_offer
waderboots.com,10000,USD-assumed,Listed,min_offer
water-flossers.com,25000,USD-assumed,Listed,buy_now
water-truck.com,25000,USD-assumed,Listed,buy_now
wave-length.com,12000,USD-assumed,Listed,min_offer
wayfaringlondoner.com,12000,USD-assumed,Listed,min_offer
wealth-fund.com,10000,USD-assumed,Listed,min_offer
webcamlights.com,10000,USD-assumed,Listed,min_offer
webclothes.co.uk,10000,USD-assumed,Listed,min_offer
webcook.co.uk,10000,USD-assumed,Listed,min_offer
webcx.uk,10000,USD-assumed,Listed,min_offer
webdesignagencies.co.uk,10000,USD-assumed,Listed,min_offer
webdesignagencies.uk,50000,USD-assumed,Listed,min_offer
webdesignaward.uk,10000,USD-assumed,Listed,min_offer
webdesignawards.uk,10000,USD-assumed,Listed,min_offer
webdesignconsultants.co.uk,50000,USD-assumed,Listed,min_offer
webdesignconsultants.uk,50000,USD-assumed,Listed,min_offer
webdesignexample.co.uk,10000,USD-assumed,Listed,min_offer
webdesignexample.uk,10000,USD-assumed,Listed,min_offer
webdesignexamples.co.uk,10000,USD-assumed,Listed,min_offer
webdesignexamples.uk,10000,USD-assumed,Listed,min_offer
webdevel.co.uk,10000,USD-assumed,Listed,min_offer
webdir.uk,10000,USD-assumed,Listed,min_offer
webgraphics.uk,10000,USD-assumed,Listed,min_offer
webpagedesign.org.uk,50000,USD-assumed,Listed,min_offer
webphotography.uk,10000,USD-assumed,Listed,min_offer
webredesign.co.uk,50000,USD-assumed,Listed,min_offer
webredesign.uk,50000,USD-assumed,Listed,min_offer
webrelations.co.uk,10000,USD-assumed,Listed,min_offer
webrelations.uk,50000,USD-assumed,Listed,min_offer
webresources.uk,10000,USD-assumed,Listed,min_offer
websitedesignaward.co.uk,10000,USD-assumed,Listed,min_offer
websitedesignaward.uk,10000,USD-assumed,Listed,min_offer
websitedesignawards.uk,10000,USD-assumed,Listed,min_offer
websitemaintenance.co.uk,50000,USD-assumed,Listed,min_offer
websitepromotion.co.uk,10000,USD-assumed,Listed,min_offer
websitepromotion.uk,50000,USD-assumed,Listed,min_offer
websiteredesign.co.uk,50000,USD-assumed,Listed,min_offer
websiteredesign.uk,50000,USD-assumed,Listed,min_offer
websitetesting.uk,10000,USD-assumed,Listed,min_offer
webstrategy.uk,10000,USD-assumed,Listed,min_offer
websy.uk,50000,USD-assumed,Listed,min_offer
websydesigns.com,10000,USD-assumed,Listed,min_offer
webui.uk,10000,USD-assumed,Listed,min_offer
webux.uk,10000,USD-assumed,Listed,min_offer
webuyanycarandvan.com,4999,USD-assumed,Listed,buy_now
webuycommercialvehicles.com,4999,USD-assumed,Listed,buy_now
wechselgeld.com,12000,USD-assumed,Listed,min_offer
wechsle.com,12000,USD-assumed,Listed,min_offer
weekend-job.co.uk,10000,USD-assumed,Listed,min_offer
weight-benches.com,10000,USD-assumed,Listed,min_offer
weldplastic.com,4999,USD-assumed,Listed,buy_now
welltesting.co.uk,10000,USD-assumed,Listed,min_offer
wemakecoldcalls.com,12000,USD-assumed,Listed,min_offer
werkruimte.com,12000,USD-assumed,Listed,min_offer
westzaan.com,4999,USD-assumed,Listed,buy_now
wha888.com,30000,USD-assumed,Listed,min_offer
whatloan.co.uk,10000,USD-assumed,Listed,min_offer
whatvacancy.com,25000,USD-assumed,Listed,buy_now
wheelie-bin.com,10000,USD-assumed,Listed,min_offer
wheelie-bins.com,25000,USD-assumed,Listed,buy_now
wheely-bin.com,25000,USD-assumed,Listed,buy_now
whichagents.com,4999,USD-assumed,Listed,buy_now
whichjob.co.uk,10000,USD-assumed,Listed,min_offer
whichlaptops.com,10000,USD-assumed,Listed,min_offer
whichloan.co.uk,10000,USD-assumed,Listed,min_offer
whichshare.co.uk,10000,USD-assumed,Listed,min_offer
wijzigen.com,12000,USD-assumed,Listed,min_offer
wildsteig.com,4999,USD-assumed,Listed,buy_now
wineglassracks.com,10000,USD-assumed,Listed,min_offer
wireframes.co.uk,10000,USD-assumed,Listed,min_offer
wireframes.uk,10000,USD-assumed,Listed,min_offer
wireless-mic.com,10000,USD-assumed,Listed,min_offer
wireless-mics.com,10000,USD-assumed,Listed,min_offer
wirtschaftslehre.com,4999,USD-assumed,Listed,buy_now
wlmu.com,20000,USD-assumed,Listed,min_offer
womandaybook.com,10000,USD-assumed,Listed,min_offer
womens-fitness.co.uk,10000,USD-assumed,Listed,min_offer
woodflooradhesive.com,12000,USD-assumed,Listed,min_offer
workdomain.co.uk,10000,USD-assumed,Listed,min_offer
workerbeans.com,25000,USD-assumed,Listed,buy_now
worldfauna.com,25000,USD-assumed,Listed,buy_now
worldofgym.com,10000,USD-assumed,Listed,min_offer
worldpokerlive.com,4999,USD-assumed,Listed,buy_now
writey.co.uk,10000,USD-assumed,Listed,min_offer
wzorki.com,10000,USD-assumed,Listed,min_offer
xhii.com,12000,USD-assumed,Listed,min_offer
xmasgiftshop.com,25000,USD-assumed,Listed,buy_now
xmaspresents.co.uk,50000,USD-assumed,Listed,min_offer
xosr.com,25000,USD-assumed,Listed,buy_now
xraylease.com,4999,USD-assumed,Listed,buy_now
yachtfinancing.co.uk,10000,USD-assumed,Listed,min_offer
yachtingropes.com,12000,USD-assumed,Listed,min_offer
yieldcalculator.co.uk,10000,USD-assumed,Listed,min_offer
yieldcurves.co.uk,10000,USD-assumed,Listed,min_offer
zavarovalnica.com,10000,USD-assumed,Listed,min_offer
zdec.com,30000,USD-assumed,Listed,min_offer
zeichenkohle.com,4999,USD-assumed,Listed,buy_now
zeichenstift.com,4999,USD-assumed,Listed,buy_now
ziqt.com,10000,USD-assumed,Listed,min_offer
